965,Spencer_L._Kimball
966,Dan_Cortese
967,Dorothy_Arnold
968,Salif_Keita
969,Shane_Rattenbury
970,Eadweard_Muybridge
971,L._James_Sullivan
972,Donald_Pederson
973,Egon_Zimmermann
974,Beverley_Allitt
975,John_Pye-Smith
976,Nabil_Shaban
977,'Prince_William,_Duke_of_Gloucester'
978,Harold_M._Ickes
979,James_Swann
980,Sarah_Graham
981,Bruce_Littlefield
982,Knowlton_Nash
983,Ann_Gotlib
984,Chris_Irwin
985,Elmer_Keith
986,Tania_Simoncelli
987,Peter_Kellman
988,Piano_Red
989,Tadateru_Konoe
990,Khalil_Greene
991,Eva_Brems
992,James_Anderson_(swimmer)
993,'Philip_I,_Count_of_Flanders'
994,Ruthann_Aron
995,Howard_Dully
996,Giuseppe_Pettazzi
997,Shadito_Cruz
998,O._J._Brigance
999,Radhouane_Charbib
1000,Flint_Juventino_Beppe
1001,Tom_Shakespeare
1002,Robert_Walling
1003,Dafydd_Elis-Thomas
1004,Michael_Ryan_(mass_murderer)
1005,George_I._Barnett
1006,Abraham_Jacobi
1007,Infante_Gonzalo_of_Spain
1008,Larenz_Tate
1009,Nushawn_Williams
1010,Bradford_Cox
1011,Nathaniel_Ayers
1012,Aharon_Appelfeld
1013,Securitas
1014,John_Ross_(missionary)
1015,Walter_Wink
1016,Mary_Ann_Sieghart
1017,Emma_Goldman
1018,C._C._Wilcock
1019,Leatherman_(vagabond)
1020,Peter_Joseph_Bis
1021,John_Tavener
1022,Twm_Morys
1023,Richard_Berkowitz
1024,Rupert_Blue
1025,Georgeanna_Tillman
1026,James_McGregor_Stewart
1027,Paul_Steven_Miller
1028,Henry_Ware_Eliot
1029,Brian_Wilson
1030,Sivuca
